"","type","model","value"
"3603","Shuffled","model2",0.597523219814242
"3604","Shuffled","model2",0.577922077922078
"3605","Shuffled","model2",0.62962962962963
"3606","Shuffled","model2",0.506944444444444
"3607","Shuffled","model2",0.625396825396825
"3608","Shuffled","model2",0.513931888544892
"3609","Shuffled","model2",0.603715170278638
"3610","Shuffled","model2",0.711111111111111
"3611","Shuffled","model2",0.434920634920635
"3612","Shuffled","model2",0.564935064935065
"3613","Shuffled","model2",0.501587301587302
"3614","Shuffled","model2",0.521739130434783
"3615","Shuffled","model2",0.61609907120743
"3616","Shuffled","model2",0.595679012345679
"3617","Shuffled","model2",0.742857142857143
"3618","Shuffled","model2",0.5375
"3619","Shuffled","model2",0.601851851851852
"3620","Shuffled","model2",0.68421052631579
"3621","Shuffled","model2",0.621875
"3622","Shuffled","model2",0.5375
"3623","Shuffled","model2",0.583333333333333
"3624","Shuffled","model2",0.622291021671827
"3625","Shuffled","model2",0.521739130434783
"3626","Shuffled","model2",0.582043343653251
"3627","Shuffled","model2",0.558528428093646
"3628","Shuffled","model2",0.588235294117647
"3629","Shuffled","model2",0.606349206349206
"3630","Shuffled","model2",0.675585284280937
"3631","Shuffled","model2",0.507936507936508
"3632","Shuffled","model2",0.621527777777778
"3633","Shuffled","model2",0.572755417956657
"3634","Shuffled","model2",0.565625
"3635","Shuffled","model2",0.56875
"3636","Shuffled","model2",0.549206349206349
"3637","Shuffled","model2",0.527777777777778
"3638","Shuffled","model2",0.583333333333333
"3639","Shuffled","model2",0.680555555555556
"3640","Shuffled","model2",0.46984126984127
"3641","Shuffled","model2",0.507936507936508
"3642","Shuffled","model2",0.535714285714286
"3643","Shuffled","model2",0.509259259259259
"3644","Shuffled","model2",0.621875
"3645","Shuffled","model2",0.579861111111111
"3646","Shuffled","model2",0.493055555555556
"3647","Shuffled","model2",0.567901234567901
"3648","Shuffled","model2",0.607142857142857
"3649","Shuffled","model2",0.553125
"3650","Shuffled","model2",0.583333333333333
"3651","Shuffled","model2",0.55
"3652","Shuffled","model2",0.755555555555556
"3653","Shuffled","model2",0.547987616099071
"3654","Shuffled","model2",0.688888888888889
"3655","Shuffled","model2",0.509375
"3656","Shuffled","model2",0.575250836120401
"3657","Shuffled","model2",0.489583333333333
"3658","Shuffled","model2",0.552469135802469
"3659","Shuffled","model2",0.678125
"3660","Shuffled","model2",0.603174603174603
"3661","Shuffled","model2",0.623456790123457
"3662","Shuffled","model2",0.554179566563468
"3663","Shuffled","model2",0.638095238095238
"3664","Shuffled","model2",0.46749226006192
"3665","Shuffled","model2",0.56656346749226
"3666","Shuffled","model2",0.631578947368421
"3667","Shuffled","model2",0.580952380952381
"3668","Shuffled","model2",0.646875
"3669","Shuffled","model2",0.458204334365325
"3670","Shuffled","model2",0.590625
"3671","Shuffled","model2",0.479166666666667
"3672","Shuffled","model2",0.531772575250836
"3673","Shuffled","model2",0.570987654320988
"3674","Shuffled","model2",0.655844155844156
"3675","Shuffled","model2",0.535603715170279
"3676","Shuffled","model2",0.5875
"3677","Shuffled","model2",0.591331269349845
"3678","Shuffled","model2",0.65625
"3679","Shuffled","model2",0.53968253968254
"3680","Shuffled","model2",0.662207357859532
"3681","Shuffled","model2",0.572755417956656
"3682","Shuffled","model2",0.56656346749226
"3683","Shuffled","model2",0.657142857142857
"3684","Shuffled","model2",0.520634920634921
"3685","Shuffled","model2",0.644444444444444
"3686","Shuffled","model2",0.582043343653251
"3687","Shuffled","model2",0.538461538461538
"3688","Shuffled","model2",0.558441558441558
"3689","Shuffled","model2",0.603715170278638
"3690","Shuffled","model2",0.577777777777778
"3691","Shuffled","model2",0.6875
"3692","Shuffled","model2",0.647058823529412
"3693","Shuffled","model2",0.565079365079365
"3694","Shuffled","model2",0.563467492260062
"3695","Shuffled","model2",0.523809523809524
"3696","Shuffled","model2",0.448916408668731
"3697","Shuffled","model2",0.587301587301587
"3698","Shuffled","model2",0.60625
"3699","Shuffled","model2",0.53968253968254
"3700","Shuffled","model2",0.671875
"3701","Shuffled","model2",0.590625
"3702","Shuffled","model2",0.715170278637771
"3703","Shuffled","model2",0.518518518518519
"3704","Shuffled","model2",0.63125
"3705","Shuffled","model2",0.551083591331269
"3706","Shuffled","model2",0.617283950617284
"3707","Shuffled","model2",0.684027777777778
"3708","Shuffled","model2",0.596875
"3709","Shuffled","model2",0.6625
"3710","Shuffled","model2",0.504643962848297
"3711","Shuffled","model2",0.615625
"3712","Shuffled","model2",0.546031746031746
"3713","Shuffled","model2",0.5375
"3714","Shuffled","model2",0.597523219814242
"3715","Shuffled","model2",0.465384615384615
"3716","Shuffled","model2",0.631578947368421
"3717","Shuffled","model2",0.560371517027864
"3718","Shuffled","model2",0.714285714285714
"3719","Shuffled","model2",0.619195046439628
"3720","Shuffled","model2",0.558730158730159
"3721","Shuffled","model2",0.582043343653251
"3722","Shuffled","model2",0.464396284829721
"3723","Shuffled","model2",0.642857142857143
"3724","Shuffled","model2",0.558528428093646
"3725","Shuffled","model2",0.492063492063492
"3726","Shuffled","model2",0.590625
"3727","Shuffled","model2",0.474025974025974
"3728","Shuffled","model2",0.498412698412698
"3729","Shuffled","model2",0.591331269349845
"3730","Shuffled","model2",0.66031746031746
"3731","Shuffled","model2",0.552380952380952
"3732","Shuffled","model2",0.634615384615384
"3733","Shuffled","model2",0.635451505016722
"3734","Shuffled","model2",0.644444444444444
"3735","Shuffled","model2",0.558441558441558
"3736","Shuffled","model2",0.546875
"3737","Shuffled","model2",0.58125
"3738","Shuffled","model2",0.582043343653251
"3739","Shuffled","model2",0.549206349206349
"3740","Shuffled","model2",0.701298701298701
"3741","Shuffled","model2",0.515432098765432
"3742","Shuffled","model2",0.67283950617284
"3743","Shuffled","model2",0.593650793650794
"3744","Shuffled","model2",0.594155844155844
"3745","Shuffled","model2",0.71875
"3746","Shuffled","model2",0.541795665634675
"3747","Shuffled","model2",0.482539682539683
"3748","Shuffled","model2",0.638095238095238
"3749","Shuffled","model2",0.540625
"3750","Shuffled","model2",0.652597402597403
"3751","Shuffled","model2",0.570987654320988
"3752","Shuffled","model2",0.482638888888889
"3753","Shuffled","model2",0.580952380952381
"3754","Shuffled","model2",0.572755417956656
"3755","Shuffled","model2",0.59866220735786
"3756","Shuffled","model2",0.510835913312694
"3757","Shuffled","model2",0.621818181818182
"3758","Shuffled","model2",0.50625
"3759","Shuffled","model2",0.56656346749226
"3760","Shuffled","model2",0.584415584415584
"3761","Shuffled","model2",0.655844155844156
"3762","Shuffled","model2",0.485714285714286
"3763","Shuffled","model2",0.519480519480519
"3764","Shuffled","model2",0.712074303405573
"3765","Shuffled","model2",0.625
"3766","Shuffled","model2",0.576923076923077
"3767","Shuffled","model2",0.725
"3768","Shuffled","model2",0.617283950617284
"3769","Shuffled","model2",0.606349206349206
"3770","Shuffled","model2",0.552469135802469
"3771","Shuffled","model2",0.464882943143813
"3772","Shuffled","model2",0.668730650154799
"3773","Shuffled","model2",0.577922077922078
"3774","Shuffled","model2",0.478260869565217
"3775","Shuffled","model2",0.479876160990712
"3776","Shuffled","model2",0.515625
"3777","Shuffled","model2",0.486068111455108
"3778","Shuffled","model2",0.530864197530864
"3779","Shuffled","model2",0.5375
"3780","Shuffled","model2",0.647619047619048
"3781","Shuffled","model2",0.621875
"3782","Shuffled","model2",0.567901234567901
"3783","Shuffled","model2",0.55
"3784","Shuffled","model2",0.568253968253968
"3785","Shuffled","model2",0.478260869565217
"3786","Shuffled","model2",0.463492063492064
"3787","Shuffled","model2",0.5375
"3788","Shuffled","model2",0.540625
"3789","Shuffled","model2",0.473684210526316
"3790","Shuffled","model2",0.503125
"3791","Shuffled","model2",0.589506172839506
"3792","Shuffled","model2",0.621875
"3793","Shuffled","model2",0.631746031746032
"3794","Shuffled","model2",0.634920634920635
"3795","Shuffled","model2",0.597523219814242
"3796","Shuffled","model2",0.471875
"3797","Shuffled","model2",0.65625
"3798","Shuffled","model2",0.598765432098766
"3799","Shuffled","model2",0.5
"3800","Shuffled","model2",0.673015873015873
"3801","Shuffled","model2",0.592592592592593
"3802","Shuffled","model2",0.589506172839506
"3803","Shuffled","model2",0.503246753246753
"3804","Shuffled","model2",0.585139318885449
"3805","Shuffled","model2",0.534375
"3806","Shuffled","model2",0.611111111111111
"3807","Shuffled","model2",0.613636363636364
"3808","Shuffled","model2",0.552083333333333
"3809","Shuffled","model2",0.628571428571428
"3810","Shuffled","model2",0.723636363636364
"3811","Shuffled","model2",0.533950617283951
"3812","Shuffled","model2",0.45819397993311
"3813","Shuffled","model2",0.560371517027864
"3814","Shuffled","model2",0.558528428093646
"3815","Shuffled","model2",0.55
"3816","Shuffled","model2",0.54320987654321
"3817","Shuffled","model2",0.507739938080495
"3818","Shuffled","model2",0.546031746031746
"3819","Shuffled","model2",0.645061728395062
"3820","Shuffled","model2",0.532467532467533
"3821","Shuffled","model2",0.619047619047619
"3822","Shuffled","model2",0.53125
"3823","Shuffled","model2",0.495238095238095
"3824","Shuffled","model2",0.5125
"3825","Shuffled","model2",0.574074074074074
"3826","Shuffled","model2",0.606811145510836
"3827","Shuffled","model2",0.59047619047619
"3828","Shuffled","model2",0.575851393188854
"3829","Shuffled","model2",0.541795665634675
"3830","Shuffled","model2",0.574675324675325
"3831","Shuffled","model2",0.571428571428571
"3832","Shuffled","model2",0.455108359133127
"3833","Shuffled","model2",0.616883116883117
"3834","Shuffled","model2",0.518518518518519
"3835","Shuffled","model2",0.621818181818182
"3836","Shuffled","model2",0.461805555555556
"3837","Shuffled","model2",0.623376623376623
"3838","Shuffled","model2",0.692063492063492
"3839","Shuffled","model2",0.495238095238095
"3840","Shuffled","model2",0.592592592592593
"3841","Shuffled","model2",0.752508361204013
"3842","Shuffled","model2",0.59047619047619
"3843","Shuffled","model2",0.591973244147157
"3844","Shuffled","model2",0.59375
"3845","Shuffled","model2",0.546296296296296
"3846","Shuffled","model2",0.495238095238095
"3847","Shuffled","model2",0.581168831168831
"3848","Shuffled","model2",0.761609907120743
"3849","Shuffled","model2",0.63125
"3850","Shuffled","model2",0.575851393188855
"3851","Shuffled","model2",0.501547987616099
"3852","Shuffled","model2",0.578125
"3853","Shuffled","model2",0.529220779220779
"3854","Shuffled","model2",0.60061919504644
"3855","Shuffled","model2",0.565625
"3856","Shuffled","model2",0.625
"3857","Shuffled","model2",0.495238095238095
"3858","Shuffled","model2",0.59047619047619
"3859","Shuffled","model2",0.415625
"3860","Shuffled","model2",0.615384615384615
"3861","Shuffled","model2",0.523636363636364
"3862","Shuffled","model2",0.64375
"3863","Shuffled","model2",0.632107023411371
"3864","Shuffled","model2",0.557275541795666
"3865","Shuffled","model2",0.518518518518519
"3866","Shuffled","model2",0.563467492260062
"3867","Shuffled","model2",0.675
"3868","Shuffled","model2",0.623456790123457
"3869","Shuffled","model2",0.57716049382716
"3870","Shuffled","model2",0.560371517027864
"3871","Shuffled","model2",0.588235294117647
"3872","Shuffled","model2",0.605351170568562
"3873","Shuffled","model2",0.658862876254181
"3874","Shuffled","model2",0.5875
"3875","Shuffled","model2",0.418831168831169
"3876","Shuffled","model2",0.585139318885449
"3877","Shuffled","model2",0.555555555555555
"3878","Shuffled","model2",0.540625
"3879","Shuffled","model2",0.51702786377709
"3880","Shuffled","model2",0.524691358024691
"3881","Shuffled","model2",0.695238095238095
"3882","Shuffled","model2",0.681114551083591
"3883","Shuffled","model2",0.603715170278638
"3884","Shuffled","model2",0.533333333333333
"3885","Shuffled","model2",0.580246913580247
"3886","Shuffled","model2",0.527777777777778
"3887","Shuffled","model2",0.554179566563468
"3888","Shuffled","model2",0.482539682539683
"3889","Shuffled","model2",0.644444444444444
"3890","Shuffled","model2",0.516233766233766
"3891","Shuffled","model2",0.547987616099071
"3892","Shuffled","model2",0.5125
"3893","Shuffled","model2",0.504761904761905
"3894","Shuffled","model2",0.506493506493507
"3895","Shuffled","model2",0.541795665634675
"3896","Shuffled","model2",0.675925925925926
"3897","Shuffled","model2",0.55
"3898","Shuffled","model2",0.53125
"3899","Shuffled","model2",0.5125
"3900","Shuffled","model2",0.704861111111111
"3901","Shuffled","model2",0.568253968253968
"3902","Shuffled","model2",0.484567901234568
"3903","Shuffled","model2",0.642857142857143
"3904","Shuffled","model2",0.612040133779264
"3905","Shuffled","model2",0.584375
"3906","Shuffled","model2",0.54375
"3907","Shuffled","model2",0.51875
"3908","Shuffled","model2",0.577777777777778
"3909","Shuffled","model2",0.5375
"3910","Shuffled","model2",0.548701298701299
"3911","Shuffled","model2",0.512987012987013
"3912","Shuffled","model2",0.532507739938081
"3913","Shuffled","model2",0.534979423868313
"3914","Shuffled","model2",0.572755417956656
"3915","Shuffled","model2",0.489164086687306
"3916","Shuffled","model2",0.567901234567901
"3917","Shuffled","model2",0.591331269349845
"3918","Shuffled","model2",0.654320987654321
"3919","Shuffled","model2",0.483636363636364
"3920","Shuffled","model2",0.507692307692308
"3921","Shuffled","model2",0.513931888544892
"3922","Shuffled","model2",0.551948051948052
"3923","Shuffled","model2",0.526315789473684
"3924","Shuffled","model2",0.555183946488294
"3925","Shuffled","model2",0.568253968253968
"3926","Shuffled","model2",0.641269841269841
"3927","Shuffled","model2",0.65625
"3928","Shuffled","model2",0.48125
"3929","Shuffled","model2",0.563467492260062
"3930","Shuffled","model2",0.597523219814241
"3931","Shuffled","model2",0.49375
"3932","Shuffled","model2",0.674922600619195
"3933","Shuffled","model2",0.643962848297213
"3934","Shuffled","model2",0.493827160493827
"3935","Shuffled","model2",0.552469135802469
"3936","Shuffled","model2",0.623456790123457
"3937","Shuffled","model2",0.521875
"3938","Shuffled","model2",0.503125
"3939","Shuffled","model2",0.609907120743034
"3940","Shuffled","model2",0.481605351170569
"3941","Shuffled","model2",0.545150501672241
"3942","Shuffled","model2",0.604166666666667
"3943","Shuffled","model2",0.580952380952381
"3944","Shuffled","model2",0.676190476190476
"3945","Shuffled","model2",0.516233766233766
"3946","Shuffled","model2",0.498452012383901
"3947","Shuffled","model2",0.663194444444444
"3948","Shuffled","model2",0.492063492063492
"3949","Shuffled","model2",0.475
"3950","Shuffled","model2",0.546296296296296
"3951","Shuffled","model2",0.625
"3952","Shuffled","model2",0.594427244582043
"3953","Shuffled","model2",0.487012987012987
"3954","Shuffled","model2",0.593650793650793
"3955","Shuffled","model2",0.520833333333333
"3956","Shuffled","model2",0.565625
"3957","Shuffled","model2",0.464396284829721
"3958","Shuffled","model2",0.6
"3959","Shuffled","model2",0.530864197530864
"3960","Shuffled","model2",0.572755417956656
"3961","Shuffled","model2",0.525974025974026
